"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"45","16662159","KIAA1522","57648","KIAA1522",-0.82737455203122,6.18402989148577,-2.37332762452446,0.0279931822894488,0.109245720656792,-4.14400481817954
"46","16662234","ZNF362","149076","zinc finger protein 362",-0.837471925910076,5.92591278150037,-2.23054806450764,0.0375843042392331,0.134624236197144,-4.410754878789
"47","16662251","LOC101929464","101929464","uncharacterized LOC101929464",-0.652120543267175,5.57045457305015,-0.997035684403404,0.330909929872667,0.543743175753261,-6.20015868612594
"48","16662313","GJB5","2709","gap junction protein beta 5",-0.622525824787433,5.17656986098836,-1.09111624545925,0.288466891887375,0.50187134496909,-6.1038949896867
"49","16662322","GJB3","2707","gap junction protein beta 3",-0.67284647002451,5.70204198940142,-1.06612322689533,0.299337975183185,0.51292809289202,-6.13022169597286
"50","16662338","ZMYM1","79830","zinc finger MYM-type containing 1",-0.375848910729901,6.9235307064559,-1.1479111017103,0.264837259811627,0.475478627438064,-6.04207514792604
"51","16662396","NCDN","23154","neurochondrin",1.48935598365089,6.18646988453715,4.22066584444047,0.000437118624400636,0.00529353134148748,-0.181880336328956
"52","16662453","AGO1","26523","argonaute RISC component 1",-0.527900000571728,7.1142482284739,-1.04430901630949,0.309064646164376,0.521982898296097,-6.15275652427127
"53","16662584","SH3D21","79729","SH3 domain containing 21",-0.386686038730274,5.6615544620054,-0.971277133818746,0.34325663235247,0.556038562501047,-6.2251539317592
"54","16662648","CDCA8","55143","cell division cycle associated 8",-1.88422920585859,7.19390458048985,-5.20211294510346,4.61949832242116e-05,0.0010481482400528,2.02145270119284
"55","16662664","MANEAL","149175","mannosidase endo-alpha like",0.282271740084225,6.49241068628042,0.68657486280165,0.500401398346547,0.689304186575627,-6.46089906846641
"56","16662728","LOC105378662","105378662","uncharacterized LOC105378662",0.481945586767175,4.7411760901799,1.63938157215354,0.117102096692392,0.286017741735686,-5.3993695069307
"57","16662885","KIAA0754","643314","KIAA0754",-1.36518027449944,6.68432505258305,-3.44775563335778,0.00260599836949523,0.0195079286362669,-1.91209362466999
"58","16662908","PPIE","10450","peptidylprolyl isomerase E",0.621359899794348,6.36973358537491,1.59139911276594,0.127535865586387,0.300810567181786,-5.47005380485376
"59","16662968","CAP1","10487","cyclase associated actin cytoskeleton regulatory protein 1",-0.544523288275542,9.09094954684934,-1.67424978405181,0.109981052585307,0.274848205853141,-5.3470116121068
"60","16663033","SMAP2","64744","small ArfGAP2",0.722489887402601,6.68002525817444,1.9743504338176,0.0626165354519695,0.190572064419038,-4.86405328979712
"61","16663051","ZFP69B","65243","ZFP69 zinc finger protein B",1.15669164803689,5.34734985396048,2.0830009316427,0.0505826474135156,0.163809770817835,-4.67605089712819
"62","16663155","CTPS1","1503","CTP synthase 1",-1.62565334606091,7.5863744938634,-5.10202978908227,5.79078110050786e-05,0.00121348215418286,1.79923921305873
"63","16663448","TMEM125","128218","transmembrane protein 125",0.32084847252105,5.95227373957451,0.97232518254496,0.342748158014551,0.555625247532828,-6.22414849896525
"64","16663514","CDC20","991","cell division cycle 20",-2.83690614772719,8.21699371481908,-5.51814653432283,2.27768928672735e-05,0.000651023056559105,2.71723075399765
"65","16663621","PTPRF","5792","protein tyrosine phosphatase receptor type F",-1.61411469508029,7.36313808047607,-3.59271033509582,0.00186778495563244,0.0152481699851879,-1.59151849848459
"66","16663773","DPH2","1802","diphthamide biosynthesis 2",0.988629081091237,6.72454726985588,2.76649658068698,0.0120605325117986,0.0591784518476024,-3.36626260431041
"67","16663792","ATP6V0B","533","ATPase H+ transporting V0 subunit b",0.61340234768069,6.66855739427945,2.05253855734863,0.0537270554170679,0.17070208819136,-4.72941465009029
"68","16664003","SNORD46","94161","small nucleolar RNA, C/D box 46",0.173187557541475,11.4762164169883,0.517508188574302,0.610598865999905,0.771150692887322,-6.56431961921697
"69","16664091","MMACHC","25974","metabolism of cobalamin associated C",-0.101188302834514,5.77514518370955,-0.277862503768793,0.78403068081742,0.88644051500431,-6.66213510035436
"70","16664118","NASP","4678","nuclear autoantigenic sperm protein",-2.00951889241163,7.17139352849954,-8.78666826067169,3.16425626468957e-08,7.4360022220205e-06,9.15821900120967
"71","16664150","TMEM69","51249","transmembrane protein 69",-0.357080605260623,8.1826197578219,-1.22208190214158,0.236185161543557,0.442414793988555,-5.95724601313181
"72","16664156","MAST2","23139","microtubule associated serine/threonine kinase 2",-0.948652892538338,6.4079451972512,-4.43109575651567,0.00026876354963927,0.00377171846714838,0.293343504196116
"73","16664218","TSPAN1","10103","tetraspanin 1",-1.05807499650789,6.03054644895791,-1.13095904079844,0.271735037063641,0.482465338337495,-6.06081490945164
"74","16664243","RAD54L","8438","RAD54 like",-1.9486988715045,6.24847789350232,-5.51799674369319,2.27844716777512e-05,0.000651023056559105,2.71690329713775
"75","16664569","CDKN2C","1031","cyclin dependent kinase inhibitor 2C",-0.299877315659438,4.52449688741307,-0.593856843343478,0.559406864012401,0.733791536844932,-6.52108208203988
"76","16664599","RNF11","26994","ring finger protein 11",0.300490415985097,7.21739481237629,0.854930746678214,0.402929416868627,0.612303825172187,-6.33058820753485
"77","16664765","ZYG11B","79699","zyg-11 family member B, cell cycle regulator",-0.287889506642542,7.94299769104178,-0.919669079172117,0.368937445771439,0.580897480889966,-6.2734412712324
"78","16664978","ACOT11","26027","acyl-CoA thioesterase 11",-0.403433228690436,4.7019746468005,-1.14661358877684,0.265360579215244,0.476028519966277,-6.04351809293911
"79","16665182","PRKAA2","5563","protein kinase AMP-activated catalytic subunit alpha 2",-0.490542742905789,4.5826261538677,-0.452999144569856,0.655529046655462,0.80277627143903,-6.59634239142894
"80","16665302","HOOK1","51361","hook microtubule tethering protein 1",0.871632067198243,6.31228908868448,0.871009336865407,0.394303107064053,0.603937254302018,-6.31675420719798
"81","16665346","NFIA","4774","nuclear factor I A",-0.542648330736636,6.40464444440114,-1.56914655025445,0.132633241282927,0.309148681417521,-5.50228833476353
"82","16665373","PATJ","10207","PATJ crumbs cell polarity complex component",-0.159553310216197,7.48645158299193,-0.133846253302686,0.894890292191678,0.946684585630425,-6.69275923391353
"83","16665475","ATG4C","84938","autophagy related 4C cysteine peptidase",0.395385954222792,5.66836017921184,0.949366633494302,0.35400572591494,0.565790059878626,-6.24594791481456
"84","16665512","ALG6","29929","ALG6 alpha-1,3-glucosyltransferase",-1.75604252379893,5.84779775230731,-8.41383722182331,6.24114048847137e-08,1.17333441183262e-05,8.4999726007265
"85","16665566","PGM1","5236","phosphoglucomutase 1",0.677922862002437,7.37407187668541,1.5188847940257,0.144773899736046,0.327021029956465,-5.57379737990783
"86","16665588","ROR1","4919","receptor tyrosine kinase like orphan receptor 1",-1.54283832573245,7.26085541307474,-4.9938973054621,7.3996284841707e-05,0.00146214881158688,1.55827331445597
"87","16665621","CACHD1","57685","cache domain containing 1",-1.6201263371599,6.50524122621769,-2.20741981310628,0.0393960271364258,0.138771872889551,-4.45306301055323
"88","16665656","RAVER2","55225","ribonucleoprotein, PTB binding 2",-1.49951873993543,7.89796768630048,-4.3310379653582,0.000338636427775885,0.00443128213621867,0.0673940999190297
"89","16665932","GADD45A","1647","growth arrest and DNA damage inducible alpha",0.450012650529676,7.26553238959026,1.34420174764378,0.194251386705009,0.390759438862415,-5.80777780057503
"90","16666013","SRSF11","9295","serine and arginine rich splicing factor 11",0.111125286363361,9.15206061786674,0.369530416056739,0.715698675681805,0.84275184072768,-6.63157762238657
"91","16666045","HHLA3","11147","HERV-H LTR-associating 3",0.390211779924185,5.38751273873383,0.717344472499177,0.481632442397164,0.676946955748468,-6.43909011968449
"92","16666055","CTH","1491","cystathionine gamma-lyase",2.13150138368649,6.22841489848064,2.74474267514523,0.0126485227419456,0.0612854175307164,-3.41073633995529
"93","16666204","TYW3","127253","tRNA-yW synthesizing protein 3 homolog",0.787892334780735,6.09880908791389,2.43168365950543,0.0247710063770174,0.100229615575438,-4.03236633897997
"94","16666239","ACADM","34","acyl-CoA dehydrogenase medium chain",0.30634644830656,7.92032414585763,0.597428762230266,0.557067771297189,0.732661590073057,-6.51891869936706
"95","16666353","LOC105378808","105378808","uncharacterized LOC105378808",0.53605471762353,4.02372999134947,1.08127579824344,0.292712446354879,0.506321739488724,-6.1143250417897
"96","16666437","DNAJB4","11080","DnaJ heat shock protein family (Hsp40) member B4",1.41124124446551,6.23454913380765,3.10805292052169,0.00564283098575846,0.0343671309005736,-2.65024190953282
"97","16666485","IFI44L","10964","interferon induced protein 44 like",-1.08686303626909,4.0188521296872,-2.11108194878463,0.0478322037599619,0.157920672724812,-4.62642055772377
"98","16666509","IFI44","10561","interferon induced protein 44",-1.80998751281635,5.44609650308371,-2.08781800543235,0.0501009077350068,0.162957969795524,-4.66756685798547
"99","16666545","ADGRL2","23266","adhesion G protein-coupled receptor L2",-0.866042106320764,5.01679990858977,-1.0982978920799,0.285396813525743,0.498384571107309,-6.09623035609598
"100","16666616","PRKACB","5567","protein kinase cAMP-activated catalytic subunit beta",0.204382089248135,5.16520161709834,0.243621815511976,0.810057991909989,0.902981461217584,-6.67134766750816
"101","16666668","RPF1","80135","ribosome production factor 1 homolog",-0.053017088744669,7.66539153183234,-0.15066426033113,0.881781870603133,0.940072052587268,-6.69028439402059
"102","16666738","CCN1","3491","cellular communication network factor 1",-1.18930656912558,6.95537579914123,-1.15574876438889,0.261692431706246,0.47233349492751,-6.03332876772407
"103","16666835","SH3GLB1","51100","SH3 domain containing GRB2 like, endophilin B1",0.778394073695239,7.79870103186619,1.75665427098107,0.0946051715223155,0.250503834453455,-5.22004458977325
"104","16666881","LMO4","8543","LIM domain only 4",-0.190553298530491,5.28112977779526,-0.598055253489457,0.556658039712806,0.732521331958032,-6.51853796741315
"105","16666965","LRRC8B","23507","leucine rich repeat containing 8 VRAC subunit B",-0.649049328005654,6.25563219425673,-1.66742804636324,0.111344514834498,0.276478679620554,-5.3573199976165
"106","16667011","ZNF326","284695","zinc finger protein 326",-0.715285203127405,7.47455692375814,-2.39383632860081,0.0268187886992374,0.106114028647614,-4.10493647970612
"107","16667037","CDC7","8317","cell division cycle 7",-2.83649535515206,6.63257684471544,-6.80232989125643,1.45200552223886e-06,0.00010164038655672,5.42528095456669
"108","16667094","EPHX4","253152","epoxide hydrolase 4",-0.275083613509293,4.58315889495832,-0.569967067629246,0.575182163397425,0.744949529679747,-6.53522926215254
"109","16667119","KIAA1107","23285","KIAA1107",-0.812542309850068,4.74525946528171,-1.73664574532959,0.0981575475687707,0.256097011499806,-5.25128346024996
"110","16667183","MTF2","22823","metal response element binding transcription factor 2",-1.43831553544135,7.40623115016936,-5.34883495068346,3.32253627747561e-05,0.000834438500220975,2.34565431435637
"111","16667206","CCDC18","343099","coiled-coil domain containing 18",-0.10944847433189,6.91642057270165,-0.241797916664838,0.811451063155771,0.903145124628415,-6.67180467709866
"112","16667247","DR1","1810","down-regulator of transcription 1",-0.141061590789326,8.78215007813833,-0.503265790817528,0.620391855444237,0.777023070880234,-6.5717466902216
"113","16667258","FNBP1L","54874","formin binding protein 1 like",-0.726004678281496,8.28298966394137,-1.67515841500006,0.109800521535412,0.274761618168646,-5.34563620372192
"114","16667277","BCAR3-AS1","100129046","BCAR3 antisense RNA 1",-0.429716173227189,4.70084559688431,-0.913790933587463,0.371942350445196,0.583543315672244,-6.27878834429258
"115","16667346","SLC44A3","126969","solute carrier family 44 member 3",-1.47603468762617,5.00061737580728,-1.78909751846916,0.0890810733383103,0.24005749714837,-5.16884381503243
"116","16667492","LINC01776","729987","long intergenic non-protein coding RNA 1776",-0.326683434526805,3.84299710612574,-0.854621785222225,0.40309636362095,0.612364055281201,-6.33085169966435
"117","16667530","PALMD","54873","palmdelphin",-1.62158534591582,4.32849018431753,-1.19851412944904,0.245022261106933,0.453468677979978,-5.98469695485177
"118","16667546","AGL","178","amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase",-1.51531269872496,6.5322099245553,-4.4300572186499,0.00026940846193917,0.00377171846714838,0.290998883307373
"119","16667644","RTCA","8634","RNA 3'-terminal phosphate cyclase",-0.391824396925766,6.83516445185579,-1.10388652663347,0.283024256758753,0.496216256187742,-6.09023518737075
"120","16667715","SLC30A7","148867","solute carrier family 30 member 7",1.07643220982905,9.36100308250729,4.33090066879228,0.000338743907981458,0.00443128213621867,0.0670840066278986
"121","16667760","S1PR1","1901","sphingosine-1-phosphate receptor 1",-0.415690174740294,3.58063725020536,-1.20676079134036,0.241901996978931,0.449508284366933,-5.97514374558369
"122","16667801","RNPC3","55599","RNA binding region (RNP1, RRM) containing 3",-0.639472820381791,6.96246869026294,-2.18334614877932,0.0413663345894903,0.143409105162722,-4.49682163476296
"123","16667918","PRMT6","55170","protein arginine methyltransferase 6",-0.797367148783692,5.71747232446835,-1.89631185115829,0.072772755212808,0.210666400924011,-4.99495926083209
"124","16668002","FAM102B","284611","family with sequence similarity 102 member B",-2.8054844113323,6.07769626788525,-2.25022328064385,0.0361035291852586,0.130887725641323,-4.37455973400658
"125","16668047","STXBP3","6814","syntaxin binding protein 3",0.211313705117826,7.52530152435404,0.434508775328825,0.668669750713381,0.812458429573176,-6.60475317850032
"126","16668079","GPSM2","29899","G protein signaling modulator 2",-1.89254601177249,7.46433173486743,-5.47627982344205,2.49987848664964e-05,0.000691142875720783,2.62561596954825
"127","16668102","TMEM167B","56900","transmembrane protein 167B",0.607601222704673,6.99467790125007,1.81051305221718,0.0855899566736542,0.234463744759636,-5.13468016235713
"128","16668150","SARS1","6301","seryl-tRNA synthetase 1",0.95462174384876,7.97885302395509,2.68937800887426,0.0142706708738465,0.0669287343905272,-3.52322969169692
"129","16668170","CELSR2","1952","cadherin EGF LAG seven-pass G-type receptor 2",-1.40030120111974,6.68796732754085,-3.8235445045191,0.00109621837720787,0.010304452745754,-1.07625717668432
"130","16668220","SYPL2","284612","synaptophysin like 2",0.142622307466047,4.49973134574723,0.416124483521826,0.681844491250657,0.819758222625493,-6.61277485892479
"131","16668272","GNAI3","2773","G protein subunit alpha i3",0.542321804793831,8.27520681598626,1.45335804704337,0.161964546929022,0.349762625137172,-5.66426154897882
"132","16668288","AMPD2","271","adenosine monophosphate deaminase 2",0.879219379927876,6.633800502738,2.21305909150922,0.0389470598748915,0.137780459127304,-4.44277121724844
"133","16668333","GSTM4","2948","glutathione S-transferase mu 4",-1.66184535088126,6.32371067394049,-2.3816617507058,0.0275102964780377,0.108264205039167,-4.12815058158841
"134","16668420","CSF1","1435","colony stimulating factor 1",-1.20852818641811,6.27069617227639,-2.15875352752168,0.0434715657919084,0.147749433321672,-4.54122497483121
"135","16668689","ATP5PB","515","ATP synthase peripheral stalk-membrane subunit b",-0.167162561328364,7.61721473181866,-0.480986783088055,0.635856831070984,0.789155721228565,-6.58295945130353
"136","16668712","RAP1A","5906","RAP1A, member of RAS oncogene family",0.0831404602961285,5.83131356851392,0.234294747425792,0.817188614562098,0.906459606832845,-6.67364881499245
"137","16668817","MOV10","4343","Mov10 RISC complex RNA helicase",-1.28094092542788,7.24490061375535,-4.63370819004786,0.00016854850915508,0.00278815693062109,0.750285068317569
"138","16668874","LINC01357","105378912","long intergenic non-protein coding RNA 1357",0.000206836159592161,3.48157611649377,0.000487504217959413,0.99961596055792,0.999767900968401,-6.70203044000462
"139","16668880","SLC16A1-AS1","100506392","SLC16A1 antisense RNA 1",0.0169561456801812,6.07325692436607,0.0426079800220439,0.966445534868573,0.983514111706836,-6.70109063944382
"140","16668919","MAGI3","260425","membrane associated guanylate kinase, WW and PDZ domain containing 3",-1.25783921792012,6.42245762378508,-3.24833271733686,0.00410822359104184,0.0273881572736123,-2.34801406712332
"141","16668960","DCLRE1B","64858","DNA cross-link repair 1B",-0.241086137971655,6.55258984392376,-0.553023170542733,0.58650675638515,0.753900069742975,-6.54492271023166
"142","16669067","VANGL1","81839","VANGL planar cell polarity protein 1",-2.29246570125521,6.655682592927,-7.06185723154013,8.54343046888852e-07,7.11592056775778e-05,5.94572546546201
"143","16669087","SLC22A15","55356","solute carrier family 22 member 15",0.704469722487175,4.96006819832676,1.05933015289868,0.302343051672943,0.515489612826312,-6.13728364333399
"144","16669180","PTGFRN","5738","prostaglandin F2 receptor inhibitor",-2.67052457219358,6.84877194883933,-4.89825046751647,9.1990411786572e-05,0.00173935893550472,1.34444271713444
"145","16669212","TTF2","8458","transcription termination factor 2",-1.45147965653689,6.41011557753669,-3.75295722026436,0.00129053677418451,0.0116007267406203,-1.23433079488657
"146","16669255","MAN1A2","10905","mannosidase alpha class 1A member 2",0.219097673224091,8.26757397925656,0.764367763199181,0.453761840927946,0.654483321636538,-6.40401412999894
"147","16669278","TENT5C","54855","terminal nucleotidyltransferase 5C",-0.325712924723129,5.82356714043101,-0.405248652357834,0.689688312671408,0.825118017705066,-6.61736000464874
"148","16669288","WDR3","10885","WD repeat domain 3",0.0604022868762124,7.74877203285406,0.16713978914295,0.868974128225489,0.933447170535044,-6.6875769442829
"149","16669422","FAM72B","653820","family with sequence similarity 72 member B",-0.176240124620444,6.13569266002747,-0.471443925726464,0.642534304965547,0.793818198774559,-6.587610671966
"150","16669437","H2BP1","337875","H2B histone pseudogene 1",-1.52059154018172,10.2195231910568,-5.43385853449672,2.74765331559625e-05,0.000723182352664933,2.53260582197321
"151","16669501","LINC00328","51152","long intergenic non-protein coding RNA 328",0.527504533100223,5.42327907226649,0.518980216774403,0.60959093479082,0.770260723808578,-6.56354049442427
"152","16669566","RNVU1-3","101954272","RNA, variant U1 small nuclear 3",0.979085267347269,5.41476886620345,2.8057563746306,0.0110648003705206,0.0555350010968921,-3.2856237099101
"153","16669785","RNVU1-6","101954276","RNA, variant U1 small nuclear 6",-0.305331539656711,5.28458540683668,-0.70487912308049,0.489185987910756,0.682536853361488,-6.44803476607268
"154","16669796","TXNIP","10628","thioredoxin interacting protein",0.48022188041277,7.95498826784629,0.544484058220562,0.592255901105854,0.757001520838485,-6.54970046460975
"155","16669821","LIX1L","128077","limb and CNS expressed 1 like",-0.255033537980077,5.79057739461052,-0.269576066276647,0.790306880123249,0.889979814763457,-6.66447474978659
"156","16669830","RBM8A","9939","RNA binding motif protein 8A",0.148002420389225,7.07837590241045,0.51888929391872,0.60965316863147,0.770260723808578,-6.56358868103423
"157","16669905","PIAS3","10401","protein inhibitor of activated STAT 3",1.06517406307978,7.33675897063117,2.9084393589196,0.00881888835297424,0.0470516462541738,-3.07253923618568
"158","16670079","PDIA3P1","171423","protein disulfide isomerase family A member 3 pseudogene 1",-0.535172090069723,5.48757488445579,-0.822230368682737,0.420846220053198,0.626723097188565,-6.35798493589777
"159","16670081","CHD1L","9557","chromodomain helicase DNA binding protein 1 like",-1.22671247086378,7.03643307409108,-3.8889181142712,0.000942331919394736,0.00926837672588545,-0.929536484708995
"160","16670114","BCL9","607","BCL9 transcription coactivator",-0.694120073086859,7.0244773217341,-2.36385011259977,0.0285518739603578,0.110773190247143,-4.16199732068051
"161","16670199","LOC100132057","100132057","phosphodiesterase 4D interacting protein pseudogene",0.761673444060484,2.87885309842156,2.13874303757137,0.0452559931936153,0.152631694112757,-4.57712891299411
"162","16670212","RNVU1-14","101954266","RNA, variant U1 small nuclear 14",0.128345009941818,5.25363273746032,0.228485414854258,0.821638201050182,0.90963835669452,-6.67503693941565
"163","16670401","H2AC20","8338","H2A clustered histone 20",-1.26303834977649,11.1078529276216,-5.13693506842242,5.35134922101397e-05,0.00116297360644975,1.87683187413961
"164","16670492","MRPS21","54460","mitochondrial ribosomal protein S21",-0.161447752948121,9.74308330067474,-0.465937556982425,0.646401574009813,0.796007108222422,-6.59025305255809
"165","16670681","ANXA9","8416","annexin A9",-1.11077910211782,5.56072056549598,-1.68355965919043,0.108143247892321,0.272343290760801,-5.33289281226532
"166","16670728","C1orf56","54964","chromosome 1 open reading frame 56",0.843979784705978,5.35571110626377,2.67421982213784,0.0147481640127019,0.0681674361497355,-3.5538503873753
"167","16670850","PSMB4","5692","proteasome 20S subunit beta 4",-0.296472258161844,7.09266299957906,-0.992362214786843,0.33312676531278,0.545223579899896,-6.2047375596166
"168","16670866","CGN","57530","cingulin",-0.93519205481287,5.42196839850084,-1.76134810354578,0.0937880687955326,0.248540270912044,-5.21267869856542
"169","16670918","MIR554","693139","microRNA 554",-0.299981119146628,4.99038843837477,-0.769652566748281,0.450691894723401,0.651626602346732,-6.39994087520585
"170","16670997","FLG-AS1","339400","FLG antisense RNA 1",-0.678197747547096,5.09007014041882,-0.651356078373667,0.522388631909972,0.705814619705876,-6.48474265720356
